OG0000090	1.07115e-177	3.7448e-49	
OG0000094	1.2551e-53	1.67973e-23	
OG0000097	1.82385e-48	1.02236e-18	
OG0000098	1.32402e-50	2.05919e-18	
OG0000099	1.72649e-87	3.29378e-29	
OG0000101	1.55651e-55	1.21393e-21	
OG0000102	6.48171e-61	3.89256e-21	
OG0000103	3.66432e-119	8.43079e-42	
OG0000107	1.31725e-13	2.24977e-12	
OG0000108	3.17472e-39	1.2628e-17	
OG0000109	8.97785e-77	8.58174e-27	
OG0000110	8.11925e-48	1.50326e-19	
OG0000111	6.64519e-35	1.35822e-15	
OG0000112	7.881e-52	3.17788e-20	
OG0000114	1.66747e-70	4.33588e-27	
OG0000115	1.43953e-19	2.26356e-13	
OG0000116	5.89976e-60	1.79647e-26	
OG0000117	4.03401e-31	1.3242e-15	
OG0000118	5.50214e-112	5.82007e-37	
OG0000119	3.63785e-51	4.33505e-22	
OG0000120	1.44031e-33	1.87113e-15	
OG0000123	8.50922e-35	2.76591e-17	
OG0000124	9.50859e-30	5.04493e-16	
OG0000126	2.16456e-50	2.21401e-19	
OG0000127	1.71218e-43	5.36646e-19	
OG0000130	2.4518e-33	4.25675e-15	
OG0000131	1.07268e-18	2.58947e-13	
OG0000132	4.39162e-47	1.54252e-20	
OG0000136	4.20768e-25	1.35674e-14	
OG0000138	1.0927e-23	2.25414e-15	
OG0000139	9.67747e-32	5.32794e-16	
OG0000140	4.187e-67	8.09588e-23	
OG0000143	2.36796e-51	5.67197e-20	
OG0000144	1.82512e-70	5.0799e-23	
OG0000145	3.22132e-22	2.1271e-13	
OG0000146	6.91582e-25	1.21642e-13	
OG0000147	2.07885e-55	2.41066e-19	
OG0000148	3.05415e-57	4.67657e-23	
OG0000149	6.22737e-53	7.97781e-23	
OG0000150	1.09513e-49	1.01173e-19	
OG0000153	6.42928e-63	6.2558e-22	
OG0000154	1.56648e-23	9.41591e-15	
OG0000155	4.03108e-99	1.47469e-30	
OG0000158	1.41553e-41	4.11105e-18	
OG0000161	1.881e-28	4.17765e-14	
OG0000162	2.01176e-39	6.3032e-17	
OG0000163	1.46824e-27	1.05333e-14	
OG0000165	1.15775e-22	3.33767e-13	
OG0000166	3.75552e-31	2.1367e-14	
OG0000167	1.68617e-14	3.20309e-12	
OG0000168	2.81102e-46	9.9746e-20	
OG0000169	3.18409e-36	1.43945e-17	
OG0000171	1.215e-106	5.33389e-36	
OG0000173	1.25818e-65	5.81779e-26	
OG0000174	2.55408e-39	1.12729e-16	
OG0000175	4.22788e-29	4.30636e-16	
OG0000176	3.07442e-21	6.92802e-14	
OG0000177	2.16756e-41	1.83349e-19	
OG0000178	8.49509e-45	8.87426e-18	
OG0000179	4.95401e-18	3.44016e-13	
OG0000180	3.47571e-78	3.75729e-26	
OG0000182	1.32176e-36	1.29181e-16	
OG0000183	1.36123e-68	1.70644e-26	
OG0000184	1.08222e-37	3.07633e-17	
OG0000186	8.01871e-62	1.17052e-21	
OG0000187	5.30631e-32	4.55421e-17	
OG0000188	2.25678e-36	1.32004e-16	
OG0000189	6.16431e-10	1.55711e-11	
OG0000190	3.77492e-38	1.81411e-17	
OG0000191	3.50192e-63	1.22632e-24	
OG0000194	1.87313e-54	1.62863e-21	
OG0000195	2.5268e-38	1.59343e-16	
OG0000196	4.01219e-39	5.84996e-19	
OG0000197	3.63921e-80	5.61156e-28	
OG0000198	5.38741e-72	2.13992e-25	
OG0000200	5.82972e-19	2.02899e-12	
OG0000201	2.51752e-17	3.74503e-12	
OG0000202	8.47109e-25	1.01827e-13	
OG0000203	4.91133e-39	2.67119e-17	
OG0000204	2.39386e-57	1.96558e-24	
OG0000206	2.70282e-55	3.12591e-20	
OG0000207	2.95586e-26	2.22231e-14	
OG0000208	1.41741e-19	2.66449e-12	
OG0000209	5.09768e-23	1.63349e-13	
OG0000211	3.03412e-15	4.98812e-12	
OG0000212	5.95056e-40	4.93753e-17	
OG0000214	4.47702e-21	1.07898e-12	
OG0000215	1.17942e-20	2.60961e-13	
OG0000216	2.28268e-39	2.89195e-17	
OG0000218	8.57788e-11	1.07767e-11	
OG0000219	2.48339e-30	3.14231e-14	
OG0000220	3.89546e-16	5.17358e-12	
OG0000221	1.24223e-37	4.41579e-17	
OG0000222	3.72381e-26	1.33368e-13	
OG0000227	2.77875e-66	2.27108e-25	
OG0000228	1.18833e-25	8.75563e-14	
OG0000229	1.01925e-22	4.99192e-13	
OG0000232	2.19869e-88	9.82824e-32	
OG0000233	1.15883e-66	1.58909e-27	
OG0000234	3.71576e-34	3.27918e-15	
OG0000235	1.87023e-33	2.28935e-15	
OG0000237	1.3185e-49	2.39205e-23	
OG0000240	1.85698e-58	1.32042e-23	
OG0000241	7.67642e-20	3.57775e-13	
OG0000242	1.46023e-51	1.99053e-20	
OG0000243	8.63152e-31	4.92123e-15	
OG0000244	5.32519e-28	9.28818e-14	
OG0000245	2.43095e-43	3.86658e-19	
OG0000246	6.22312e-37	2.06743e-16	
OG0000248	7.16045e-54	4.04308e-21	
OG0000251	9.64197e-19	3.87916e-12	
OG0000252	5.85558e-40	3.64814e-16	
OG0000253	1.96407e-26	3.54221e-15	
OG0000254	3.01475e-46	1.79199e-19	
OG0000255	5.35361e-33	7.26361e-16	
OG0000257	1.86733e-101	2.34452e-30	
OG0000258	4.19561e-28	2.93572e-15	
OG0000259	2.1198e-25	1.9435e-13	
OG0000261	2.28915e-28	4.34672e-15	
OG0000265	1.05262e-62	6.42779e-20	
OG0000266	2.03173e-20	3.07633e-12	
OG0000267	5.45991e-24	7.40979e-14	
OG0000270	5.52036e-111	9.88854e-32	
OG0000271	2.41829e-47	9.74723e-19	
OG0000272	2.94547e-26	1.72886e-13	
OG0000273	1.31261e-19	2.09193e-12	
OG0000274	4.13567e-29	5.07546e-15	
OG0000275	3.21902e-18	1.15782e-12	
OG0000276	2.29041e-71	3.13632e-26	
OG0000278	2.8663e-41	2.15501e-18	
OG0000280	8.53392e-20	5.90942e-13	
OG0000281	3.24404e-22	3.31258e-13	
OG0000282	6.00612e-33	1.89253e-15	
OG0000285	3.88687e-20	2.76077e-12	
OG0000286	4.62047e-60	1.38267e-24	
OG0000287	1.15991e-40	4.39024e-17	
OG0000288	4.04021e-59	3.9079e-19	
OG0000289	2.34228e-10	5.90352e-11	
OG0000290	3.56852e-22	7.81705e-13	
OG0000291	3.6398e-20	1.83493e-13	
OG0000292	4.3509e-48	2.27461e-18	
OG0000294	5.04089e-83	2.89405e-27	
OG0000298	4.06502e-32	6.74794e-16	
OG0000299	2.84006e-22	4.45864e-13	
OG0000300	4.27036e-21	2.85638e-12	
OG0000301	1.66492e-23	4.30789e-15	
OG0000305	6.08067e-23	8.82244e-13	
OG0000306	1.85887e-20	6.07936e-13	
OG0000307	6.81498e-38	9.9034e-20	
OG0000308	3.28569e-31	4.14257e-14	
OG0000310	4.64818e-15	9.92159e-12	
OG0000311	6.61393e-15	1.17222e-11	
OG0000313	4.15385e-66	6.64086e-23	
OG0000315	7.42292e-21	2.42809e-12	
OG0000316	7.31305e-40	4.34769e-18	
OG0000317	1.81033e-26	1.6736e-13	
OG0000318	1.56569e-19	7.37746e-12	
OG0000321	4.10188e-91	2.36777e-27	
OG0000326	1.04362e-24	9.57999e-14	
OG0000327	4.01365e-35	1.62044e-15	
OG0000328	4.15062e-36	3.71276e-15	
OG0000330	1.08791e-17	1.07009e-11	
OG0000331	3.76083e-43	2.33974e-18	
OG0000332	1.61109e-19	2.23688e-12	
OG0000333	2.12491e-40	8.62086e-18	
OG0000334	4.52208e-35	3.55544e-16	
OG0000335	1.24465e-31	2.55637e-15	
OG0000336	6.19831e-39	5.38362e-18	
OG0000339	3.0861e-49	2.13188e-23	
OG0000341	4.93815e-31	3.03665e-14	
OG0000342	6.18144e-28	1.09995e-14	
OG0000343	4.56427e-19	3.7537e-12	
OG0000344	1.63062e-13	3.93852e-11	
OG0000346	2.39577e-40	1.20913e-17	
OG0000347	1.75997e-31	1.84842e-15	
OG0000350	1.69992e-44	2.19331e-18	
OG0000351	8.38665e-24	8.35882e-13	
OG0000352	2.75695e-12	8.31589e-11	
OG0000353	5.04673e-16	1.29699e-11	
OG0000354	3.84249e-18	9.20142e-13	
OG0000355	1.25002e-19	2.16399e-12	
OG0000357	3.08682e-20	9.5946e-12	
OG0000358	1.07595e-43	8.48583e-18	
OG0000360	2.74776e-47	3.5985e-20	
OG0000364	3.23438e-09	2.67026e-10	
OG0000365	3.49453e-36	3.60472e-16	
OG0000366	4.07168e-26	3.28485e-13	
OG0000367	4.52681e-16	4.78499e-11	
OG0000368	3.40545e-17	1.43368e-11	
OG0000369	2.406e-33	3.07799e-16	
OG0000370	7.41838e-13	5.25278e-11	
OG0000372	1.65258e-57	2.41249e-22	
OG0000375	1.24646e-16	9.50287e-12	
OG0000376	6.57986e-31	2.05536e-15	
OG0000378	2.33736e-21	3.92244e-13	
OG0000379	3.85866e-22	1.22249e-12	
OG0000380	7.76957e-33	1.13982e-15	
OG0000381	4.90086e-16	6.95586e-12	
OG0000382	3.19931e-47	4.58997e-22	
OG0000383	5.61571e-15	2.0271e-11	
OG0000384	2.13626e-16	5.69661e-12	
OG0000386	2.15609e-30	6.55478e-15	
OG0000387	3.49578e-39	6.75094e-16	
OG0000388	1.36142e-55	5.94818e-26	
OG0000396	1.1755e-11	1.16643e-10	
OG0000397	7.86191e-19	2.15454e-12	
OG0000399	2.23035e-33	2.75194e-15	
OG0000400	2.13638e-13	7.83007e-11	
OG0000402	2.39416e-15	2.4912e-11	
OG0000403	7.70093e-16	1.30631e-11	
OG0000404	1.90769e-39	1.08069e-17	
OG0000405	8.27665e-16	7.96653e-12	
OG0000406	3.95227e-14	2.05635e-11	
OG0000407	4.23377e-11	5.90287e-11	
OG0000408	2.88339e-15	5.10429e-11	
OG0000409	1.0374e-35	9.85111e-16	
OG0000410	8.23532e-41	8.93189e-16	
OG0000415	5.65192e-31	2.57486e-13	
OG0000416	2.33226e-33	8.75215e-15	
OG0000417	1.29992e-32	9.17671e-16	
OG0000418	1.177e-12	8.68255e-12	
OG0000419	1.46605e-21	1.44846e-12	
OG0000420	2.93707e-22	4.24753e-12	
OG0000422	1.78557e-23	1.02698e-14	
OG0000423	2.52059e-44	8.58294e-19	
OG0000426	1.24719e-28	3.08683e-14	
OG0000427	1.50797e-15	1.58791e-11	
OG0000428	9.0401e-32	2.47796e-14	
OG0000429	5.80451e-76	1.0848e-23	
OG0000430	1.42414e-10	1.90795e-10	
OG0000431	1.25596e-25	1.06918e-12	
OG0000432	1.21489e-17	1.5345e-11	
OG0000433	5.33633e-24	1.39112e-13	
OG0000434	2.66028e-14	5.1725e-11	
OG0000435	1.84228e-10	1.19122e-10	
OG0000436	9.74138e-15	4.07341e-12	
OG0000437	2.05758e-18	2.90644e-11	
OG0000438	1.27139e-26	1.80397e-14	
OG0000439	4.73316e-38	2.16895e-16	
OG0000444	5.41195e-27	5.42277e-13	
OG0000445	4.93266e-34	5.08505e-15	
OG0000446	1.40448e-32	6.32519e-17	
OG0000447	4.11813e-25	1.6309e-14	
OG0000448	2.41157e-25	1.15827e-14	
OG0000449	5.13534e-31	6.77495e-14	
OG0000450	9.26156e-54	2.32581e-19	
OG0000451	2.77139e-20	7.08251e-12	
OG0000453	1.25895e-24	4.8017e-13	
OG0000454	6.23552e-18	2.54628e-11	
OG0000455	4.32239e-29	3.72663e-14	
OG0000456	1.26791e-14	1.38509e-11	
OG0000457	1.80488e-19	1.91613e-13	
OG0000458	4.33805e-18	6.71791e-12	
OG0000459	5.02082e-43	3.87993e-16	
OG0000464	1.31901e-27	3.29601e-14	
OG0000467	2.98895e-11	8.57364e-11	
OG0000469	2.82634e-50	2.96174e-19	
OG0000471	3.14426e-16	1.54269e-11	
OG0000472	2.01867e-42	2.08657e-15	
OG0000473	6.90558e-32	1.62181e-15	
OG0000474	1.18724e-38	5.1382e-16	
OG0000475	8.30044e-37	1.15193e-16	
OG0000477	2.00428e-39	2.33983e-14	
OG0000478	1.41931e-13	2.9627e-11	
OG0000479	4.66104e-23	4.58814e-13	
OG0000480	1.36181e-29	1.70069e-14	
OG0000481	1.42863e-19	6.51784e-12	
OG0000482	1.57779e-14	1.23845e-10	
OG0000483	5.14953e-24	5.85209e-14	
OG0000484	3.72001e-37	8.11095e-16	
OG0000485	4.33746e-22	7.98439e-13	
OG0000486	1.13267e-10	2.52385e-10	
OG0000487	3.28306e-24	2.98769e-13	
OG0000488	2.82646e-27	1.46985e-13	
OG0000489	1.52727e-18	1.38222e-12	
OG0000492	1.68182e-23	1.02601e-13	
OG0000493	5.2429e-25	6.25005e-13	
OG0000494	3.30741e-14	1.55564e-10	
OG0000495	1.7379e-19	4.1215e-14	
OG0000496	7.72962e-20	8.60287e-13	
OG0000497	1.16774e-51	3.78424e-19	
OG0000498	4.91942e-16	1.20649e-11	
OG0000499	1.93871e-18	2.40738e-11	
OG0000500	1.00003e-10	1.55416e-10	
OG0000503	8.36848e-22	3.0715e-13	
OG0000506	2.10855e-70	5.21088e-24	
OG0000509	0.000896433	1.56463e-09	
OG0000510	5.47899e-11	4.46881e-10	
OG0000511	1.27856e-16	8.62104e-11	
OG0000512	3.15234e-16	7.4736e-12	
OG0000513	1.85997e-12	7.18981e-11	
OG0000515	6.9068e-29	1.99585e-15	
OG0000516	1.36538e-32	9.41915e-16	
OG0000519	2.0727e-24	1.82785e-13	
OG0000521	1.16491e-29	2.79704e-14	
OG0000522	1.3213e-28	3.03419e-14	
OG0000524	5.74255e-10	6.28214e-11	
OG0000527	3.59845e-19	1.93385e-12	
OG0000528	1.2476e-51	2.33235e-20	
OG0000531	1.44098e-18	1.2468e-11	
OG0000532	1.36041e-10	2.46727e-10	
OG0000533	2.13489e-24	1.59677e-13	
OG0000534	6.04783e-13	2.03685e-10	
OG0000536	1.49702e-11	3.02433e-10	
OG0000537	1.09929e-52	1.10687e-17	
OG0000538	1.32436e-21	5.09413e-12	
OG0000540	1.76351e-09	6.87501e-10	
OG0000541	1.0315e-17	2.62405e-11	
OG0000542	5.83195e-22	7.73044e-13	
OG0000543	2.35161e-43	2.22141e-21	
OG0000544	2.84215e-16	3.01902e-11	
OG0000546	3.08579e-09	1.82783e-10	
OG0000547	2.01769e-20	9.24209e-12	
OG0000548	9.03012e-20	3.08994e-12	
OG0000549	2.64224e-09	1.82227e-10	
OG0000550	6.25267e-28	2.55333e-14	
OG0000551	8.90398e-14	1.70346e-10	
OG0000552	0.000896433	1.56463e-09	
OG0000553	3.00126e-06	9.88323e-10	
OG0000555	2.45653e-17	4.35942e-11	
OG0000556	5.78387e-18	1.66902e-11	
OG0000557	3.09766e-29	1.02853e-13	
OG0000558	1.34398e-11	8.90923e-11	
OG0000560	9.51888e-21	4.43848e-13	
OG0000561	4.86716e-42	1.83203e-17	
OG0000562	1.62263e-08	6.73578e-10	
OG0000563	1.00401e-38	1.12447e-18	
OG0000564	5.1359e-15	6.41793e-11	
OG0000566	5.56217e-76	2.94554e-23	
OG0000568	6.47997e-43	8.56729e-19	
OG0000569	3.9619e-28	2.99544e-14	
OG0000570	3.43108e-12	1.75208e-10	
OG0000571	1.58402e-24	7.13711e-13	
OG0000572	1.29051e-11	1.35136e-10	
OG0000574	1.06873e-16	4.11161e-12	
OG0000575	1.23259e-12	6.97518e-11	
OG0000576	5.6094e-17	1.34057e-11	
OG0000577	1.2817e-16	2.91257e-11	
OG0000578	2.90632e-29	1.65251e-13	
OG0000580	5.76908e-30	2.43743e-14	
OG0000582	2.1959e-41	4.32855e-19	
OG0000585	1.15776e-34	8.92859e-16	
OG0000590	3.42617e-23	7.675e-13	
OG0000591	7.71928e-11	2.04842e-08	
OG0000593	8.26281e-45	1.63158e-18	
OG0000594	1.92824e-11	3.62042e-10	
OG0000595	4.40417e-12	1.43282e-10	
OG0000596	3.12961e-17	3.08044e-11	
OG0000597	2.07923e-16	1.44733e-11	
OG0000598	3.35308e-08	1.0077e-09	
OG0000599	2.78548e-15	9.08981e-11	
OG0000600	5.46288e-16	4.77299e-11	
OG0000601	1.7567e-12	1.4246e-11	
OG0000604	5.49473e-22	2.26983e-12	
OG0000606	6.36243e-13	2.23458e-11	
OG0000608	6.3712e-22	3.65827e-12	
OG0000609	2.9224e-23	5.27553e-13	
OG0000610	6.02456e-29	1.22653e-14	
OG0000611	9.10877e-11	4.06049e-10	
OG0000612	3.35862e-22	8.89767e-13	
OG0000613	7.63608e-59	1.66618e-19	
OG0000615	9.22925e-31	8.64178e-15	
OG0000616	2.80882e-74	5.20395e-25	
OG0000621	8.06656e-17	3.7198e-10	
OG0000625	1.85018e-19	1.43145e-11	
OG0000626	6.16035e-21	1.33928e-12	
OG0000627	2.65024e-16	9.29765e-12	
OG0000628	1.24081e-18	7.112e-11	
OG0000629	3.26975e-11	4.96239e-10	
OG0000630	2.3923e-20	5.48652e-12	
OG0000631	1.03199e-12	1.57044e-10	
OG0000632	9.93486e-15	2.66278e-11	
OG0000633	4.7847e-09	7.929e-10	
OG0000634	3.57048e-14	1.60559e-10	
OG0000635	1.01992e-24	1.30298e-12	
OG0000636	1.14599e-26	4.21695e-13	
OG0000638	2.84208e-33	6.16307e-15	
OG0000639	8.118e-22	4.9805e-12	
OG0000641	8.54084e-15	1.62839e-10	
OG0000642	4.34234e-17	2.43326e-11	
OG0000643	2.79708e-13	1.76742e-10	
OG0000644	5.29302e-14	1.93188e-10	
OG0000645	1.42556e-56	5.65118e-23	
OG0000648	1.4308e-24	2.29372e-12	
OG0000649	1.64636e-24	1.60672e-12	
OG0000655	4.3356e-09	2.52467e-09	
OG0000656	1.65778e-16	2.52099e-11	
OG0000657	6.86139e-27	5.46381e-14	
OG0000658	5.09057e-62	7.55381e-19	
OG0000659	9.75945e-14	7.11398e-11	
OG0000661	5.86555e-17	7.7489e-11	
OG0000662	1.11641e-11	5.62998e-10	
OG0000663	2.58451e-27	3.55643e-14	
OG0000664	1.07959e-19	1.4704e-12	
OG0000665	7.43948e-17	1.48085e-12	
OG0000666	5.19247e-25	4.72903e-15	
OG0000667	8.4779e-19	4.67717e-12	
OG0000668	1.14189e-17	2.80023e-11	
OG0000670	3.76365e-25	3.43041e-14	
OG0000671	2.6274e-17	3.57558e-12	
OG0000672	1.86176e-12	5.4706e-11	
OG0000673	4.64631e-20	1.37065e-11	
OG0000674	8.69313e-19	1.95972e-12	
OG0000676	5.19251e-20	2.39449e-12	
OG0000677	1.36982e-36	3.88226e-17	
OG0000679	4.76525e-21	5.74008e-12	
OG0000680	3.19987e-18	2.31294e-11	
OG0000683	2.23956e-35	1.46365e-16	
OG0000686	3.27593e-26	8.46182e-13	
OG0000690	3.93151e-31	2.18115e-14	
OG0000693	3.46287e-28	5.05181e-15	
OG0000694	3.95085e-13	2.05432e-11	
OG0000695	3.32106e-09	1.02562e-09	
OG0000696	1.06821e-12	2.21107e-10	
OG0000697	4.73467e-15	4.25879e-11	
OG0000700	3.23046e-09	7.53723e-10	
OG0000701	4.72737e-08	1.42281e-09	
OG0000702	4.0046e-16	2.73406e-12	
OG0000703	6.09718e-10	2.65757e-10	
OG0000704	1.19283e-09	1.86901e-09	
OG0000706	5.00749e-28	1.71375e-14	
OG0000708	1.13737e-28	4.79655e-14	
OG0000709	3.77089e-14	2.69175e-10	
OG0000710	9.14394e-23	1.05886e-12	
OG0000711	1.43044e-09	5.65925e-10	
OG0000712	1.33275e-17	1.15115e-11	
OG0000713	4.00862e-12	2.37602e-10	
OG0000714	3.51929e-11	9.30953e-10	
OG0000715	1.40468e-13	7.60174e-11	
OG0000716	1.86942e-17	1.81651e-11	
OG0000717	7.75934e-23	3.3286e-12	
OG0000719	2.23936e-27	2.84394e-13	
OG0000728	1.33937e-16	5.19954e-11	
OG0000729	7.72622e-20	8.18508e-12	
OG0000730	2.72033e-28	5.67649e-15	
OG0000731	2.59483e-12	1.07585e-10	
OG0000732	1.32761e-11	5.54496e-10	
OG0000734	7.42006e-16	2.25786e-11	
OG0000735	7.5561e-18	2.04325e-11	
OG0000736	6.54455e-16	2.48882e-11	
OG0000737	9.28043e-11	8.39747e-10	
OG0000738	2.99831e-14	6.00802e-11	
OG0000739	6.86931e-20	8.54812e-12	
OG0000740	6.24681e-18	1.10815e-11	
OG0000741	5.81282e-08	2.38982e-09	
OG0000742	2.99788e-11	3.84141e-10	
OG0000743	1.41311e-09	7.64783e-10	
OG0000744	4.62885e-11	4.90058e-10	
OG0000745	4.04673e-23	3.13167e-14	
OG0000746	3.66534e-11	2.88035e-10	
OG0000747	4.35564e-14	5.91177e-11	
OG0000748	7.97181e-18	5.43313e-13	
OG0000749	1.80587e-09	3.28593e-10	
OG0000750	5.11029e-21	7.52003e-13	
OG0000751	1.28288e-18	3.61375e-12	
OG0000752	2.6474e-34	3.52715e-15	
OG0000753	1.44273e-12	2.61759e-10	
OG0000754	3.08221e-22	1.12972e-13	
OG0000755	4.65358e-20	1.15392e-11	
OG0000756	1.08702e-15	8.56526e-11	
OG0000757	7.50022e-40	3.43841e-19	
OG0000758	2.40438e-19	1.30763e-11	
OG0000762	1.07631e-58	3.38304e-19	
OG0000765	9.88327e-17	3.24997e-11	
OG0000766	1.33618e-31	8.87771e-16	
OG0000767	9.03383e-20	3.51401e-11	
OG0000769	2.27849e-19	1.35558e-11	
OG0000770	4.84022e-14	9.06176e-10	
OG0000771	1.17124e-35	9.3508e-14	
OG0000772	1.84462e-35	4.2918e-15	
OG0000773	1.4366e-19	8.13178e-12	
OG0000774	6.80052e-18	8.30456e-12	
OG0000775	6.92355e-22	6.12361e-12	
OG0000776	1.26098e-32	4.69964e-15	
OG0000777	2.78168e-27	2.19336e-14	
OG0000778	1.00011e-15	2.01678e-11	
OG0000779	1.96745e-11	6.97715e-10	
OG0000780	5.70771e-11	4.56612e-10	
OG0000781	2.00565e-11	2.78258e-10	
OG0000782	1.72825e-12	3.38549e-10	
OG0000783	1.24115e-17	5.48922e-11	
OG0000785	3.01133e-29	2.6055e-14	
OG0000786	2.23369e-17	2.3712e-11	
OG0000787	3.72654e-11	1.0157e-09	
OG0000788	8.5387e-07	5.67775e-09	
OG0000789	5.55593e-13	4.97644e-11	
OG0000790	2.7371e-37	9.87646e-17	
OG0000791	6.30037e-16	1.82586e-11	
OG0000792	1.86659e-07	2.97115e-09	
OG0000793	1.22144e-17	5.03307e-11	
OG0000794	2.90691e-16	1.18296e-10	
OG0000795	4.4263e-16	7.17072e-11	
OG0000796	1.11115e-11	6.8879e-10	
OG0000797	1.04302e-33	1.22916e-16	
OG0000798	2.54136e-21	5.05954e-12	
OG0000799	2.23081e-20	1.64978e-13	
OG0000800	8.40655e-16	3.30686e-10	
OG0000801	6.941e-08	2.20014e-09	
OG0000802	6.13015e-17	6.8372e-12	
OG0000803	5.49437e-21	3.24857e-12	
OG0000804	3.23624e-21	5.20347e-12	
OG0000805	5.53658e-34	1.76034e-17	
OG0000807	5.84758e-35	2.00195e-17	
OG0000810	4.33401e-28	4.78048e-14	
OG0000820	1.28954e-23	2.79667e-12	
OG0000821	1.22572e-17	3.11526e-11	
OG0000822	3.68067e-11	1.92134e-10	
OG0000823	1.44299e-11	2.68573e-10	
OG0000824	3.13205e-14	1.44724e-10	
OG0000825	9.47248e-14	1.10425e-09	
OG0000826	1.22944e-12	5.5881e-10	
OG0000827	5.31395e-21	3.20785e-13	
OG0000828	4.76372e-27	1.6912e-13	
OG0000829	5.01002e-14	1.4472e-10	
OG0000830	1.66584e-17	5.89613e-11	
OG0000831	1.56035e-15	6.08345e-11	
OG0000832	2.42371e-27	8.21798e-14	
OG0000833	2.94094e-08	3.29475e-09	
OG0000834	1.10261e-21	4.61081e-11	
OG0000835	1.26921e-12	4.36317e-10	
OG0000836	4.25228e-20	8.4571e-12	
OG0000837	6.47222e-16	3.9193e-11	
OG0000838	3.64575e-09	1.58707e-09	
OG0000839	2.4986e-20	8.88757e-13	
OG0000840	1.93221e-12	3.64077e-10	
OG0000841	2.67307e-21	7.06686e-12	
OG0000842	1.64169e-14	2.92931e-11	
OG0000843	9.44827e-34	1.7717e-16	
OG0000845	3.12297e-19	4.96772e-12	
OG0000846	4.96359e-08	1.5963e-09	
OG0000847	6.09533e-16	3.77351e-11	
OG0000849	3.92906e-13	8.78345e-10	
OG0000850	8.34327e-29	9.16424e-15	
OG0000851	5.76034e-16	1.65676e-10	
OG0000852	5.73832e-10	1.82391e-10	
OG0000853	1.4212e-23	9.35401e-15	
OG0000854	1.45078e-15	8.65175e-11	
OG0000855	6.91831e-16	9.42897e-11	
OG0000857	1.83033e-20	2.11926e-12	
OG0000858	1.02812e-08	8.59763e-09	
OG0000859	3.36559e-13	8.86677e-11	
OG0000861	2.26122e-15	5.07248e-11	
OG0000863	4.98591e-44	3.51883e-18	
OG0000865	7.80121e-13	1.31773e-09	
OG0000867	6.7449e-39	3.02935e-18	
OG0000869	1.50543e-48	3.36958e-22	
OG0000876	3.63079e-14	7.96852e-11	
OG0000877	1.34207e-11	1.03538e-10	
OG0000878	1.5789e-08	2.68134e-09	
OG0000879	8.67335e-09	1.09723e-09	
OG0000880	1.25364e-12	8.20197e-11	
OG0000881	3.46503e-05	1.12138e-08	
OG0000882	4.39902e-14	9.7449e-11	
OG0000883	5.48807e-13	1.85122e-10	
OG0000884	1.95696e-09	1.69616e-09	
