FamilyID,PX439<0>,PX356<1>,CBRIG<2>,CNIGO<3>,PX506<4>,<5>,CSINI<6>,<7>,<8>,CLATE<9>,JU1373<10>,NIC58<11>,<12>,<13>,<14>,<15>,CINOP<16>,CELEG<17>,<18>,<19>,<20>
OG0000089,0,-3,0,0,0,0,1,2,0,-2,-1,0,5,-2,-1,0,-1,5,0,0,0
OG0000095,0,1,-1,4,0,0,0,1,0,0,0,0,2,-2,-1,0,-2,2,0,0,0
OG0000097,-7,5,-3,1,2,0,1,0,0,-1,1,-2,0,1,0,1,-2,0,1,-4,0
OG0000103,-2,0,0,0,1,-1,5,-3,0,-3,2,0,0,-2,2,-2,-8,9,0,0,0
OG0000106,-1,0,-2,1,10,-2,4,0,0,-3,3,0,0,-1,1,0,-3,0,1,-2,0
OG0000107,-3,0,3,-5,2,0,4,0,0,-4,-1,1,2,0,0,1,-1,0,1,-3,0
OG0000110,0,-1,0,0,0,0,-1,0,0,-2,0,0,0,0,1,0,1,-1,0,0,0
OG0000111,0,0,0,-4,1,0,4,-1,0,-3,0,0,0,-1,0,0,-7,12,0,0,0
OG0000113,0,0,-11,6,0,0,20,0,0,0,1,-4,6,-5,0,0,8,-5,0,0,0
OG0000114,-2,0,0,-2,1,0,1,-1,0,-2,0,-1,0,0,-1,0,0,1,0,0,0
OG0000116,-3,0,-1,0,1,-1,2,-4,0,0,0,1,-1,0,3,0,-5,1,1,-1,0
OG0000117,-1,0,1,0,0,0,-7,1,0,0,0,1,0,0,1,0,-3,2,0,0,0
OG0000120,0,-2,0,0,2,0,0,4,0,-3,0,0,2,0,-2,0,-4,3,0,0,0
OG0000121,2,0,-6,4,-2,2,0,0,0,0,-1,0,0,1,-1,1,-3,0,1,-2,0
OG0000122,0,0,1,0,1,0,-3,0,0,0,0,0,0,1,0,0,0,1,0,1,0
OG0000123,3,0,-5,2,-1,1,12,0,0,-1,0,0,3,-1,-2,0,-2,2,0,0,0
OG0000125,0,0,1,-4,1,-1,4,0,0,-4,-1,3,1,-3,1,-1,-5,3,0,0,0
OG0000128,-1,0,-1,0,2,0,3,-2,0,-3,2,0,0,0,3,0,-3,0,0,-1,0
OG0000129,1,0,-3,0,0,0,4,-1,0,-4,0,1,0,0,3,0,-2,0,1,-4,0
OG0000132,0,0,-3,1,0,0,0,0,1,0,0,0,0,2,-2,4,-2,0,0,-1,0
OG0000133,0,0,0,2,0,0,-6,2,0,0,0,0,0,1,0,1,-5,0,0,0,0
OG0000137,-1,0,0,-4,2,-1,8,0,0,-3,0,0,0,-3,0,0,-3,1,0,-1,0
OG0000138,-1,0,0,-3,1,0,1,-3,0,-2,0,0,-1,0,0,0,0,0,0,0,0
OG0000139,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
OG0000141,0,-4,0,-1,0,-2,3,0,0,0,0,0,1,0,-1,0,-4,1,0,0,0
OG0000144,-3,0,4,-1,0,0,1,1,0,-2,0,0,4,-1,-1,0,-4,9,0,0,0
OG0000145,1,0,-5,0,0,0,2,0,0,1,-1,2,0,0,0,0,-3,0,0,0,0
OG0000148,0,0,0,0,-1,0,-3,0,0,0,0,0,0,1,-1,0,0,0,0,1,0
OG0000149,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,2,-1,-1,1,0
OG0000152,-1,0,0,2,0,0,-1,0,0,-3,0,0,0,-1,1,-1,-7,8,0,0,0
OG0000153,-2,0,-1,0,0,0,5,0,0,-1,0,2,0,-4,0,0,-7,8,0,0,0
OG0000154,0,-1,-6,11,0,-1,2,0,0,-1,-1,0,3,-2,-3,0,0,2,0,1,0
OG0000156,7,-5,-1,5,2,0,0,0,2,-2,0,0,0,0,-1,1,0,0,0,-1,0
OG0000157,2,-4,-2,2,2,0,0,0,1,-2,0,0,0,0,-1,2,-4,2,0,0,0
OG0000159,0,0,-5,4,-2,0,0,0,0,2,0,0,0,1,-2,4,1,-3,0,0,0
OG0000160,6,-1,-3,3,-1,0,2,0,0,0,1,-1,0,0,0,0,-2,0,0,-2,0
OG0000161,-1,0,0,-3,1,-1,10,-1,0,-2,-1,0,1,-1,0,0,-1,7,-1,0,0
OG0000162,0,0,0,0,1,0,0,-1,1,-1,0,2,0,2,0,0,0,-1,0,-2,0
OG0000163,1,-1,0,0,0,0,1,-2,0,0,0,0,0,-1,2,-1,-4,5,0,1,0
OG0000166,0,0,-2,5,0,0,-2,0,3,-1,0,-1,0,3,-2,1,0,1,0,0,0
OG0000167,-1,0,0,-2,0,0,4,-1,0,-1,0,2,0,-4,2,-2,-8,9,0,0,0
OG0000168,-1,1,0,0,-1,0,0,-5,0,5,0,1,0,2,1,0,-3,0,1,-2,0
OG0000169,1,0,2,0,0,0,0,1,0,-4,0,0,1,0,-1,1,-5,2,0,0,0
OG0000174,-1,0,2,-3,0,-1,4,0,0,-1,0,0,0,-1,-1,0,-5,26,0,1,0
OG0000175,-1,0,0,-1,0,0,0,-4,0,-1,0,0,0,0,0,0,1,0,0,1,0
OG0000176,0,1,-1,4,0,3,-3,1,1,0,-2,0,0,1,-1,0,-1,2,0,0,0
OG0000177,5,-1,1,-4,0,0,0,0,0,0,0,0,0,-2,1,-1,5,-3,0,0,0
OG0000178,-1,0,1,-1,1,0,5,0,0,-1,-1,0,3,-2,-1,0,-5,6,0,0,0
OG0000179,0,-1,0,0,1,0,3,-3,0,-2,2,6,0,-1,19,-1,0,-2,0,-2,0
OG0000180,0,1,-6,0,1,0,0,0,3,-1,0,0,0,1,-1,4,0,-1,0,-1,0
OG0000181,0,-1,0,0,1,0,0,-1,0,-1,0,-1,0,0,0,0,-5,2,0,0,0
OG0000182,0,0,-2,2,-1,1,-1,0,0,0,-5,37,-1,0,2,-1,0,-3,0,-1,0
OG0000183,0,1,-1,0,0,1,-1,0,0,0,0,0,0,1,-1,0,-2,4,0,0,0
OG0000184,0,-4,3,-3,1,-2,-3,0,0,12,0,0,-1,5,0,0,0,-1,1,-2,0
OG0000187,-4,0,-1,1,0,0,0,0,0,0,-1,0,1,0,-1,1,-2,0,0,-1,0
OG0000190,0,0,-2,0,0,0,6,-3,0,0,0,4,0,-4,2,-2,8,-7,0,0,0
OG0000193,0,-2,-2,0,6,0,0,-1,1,-1,-1,2,0,0,0,0,4,-2,0,0,0
OG0000194,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0,0,5,-3,0,1,0
OG0000197,0,2,-3,12,1,0,0,1,1,-4,0,-2,0,0,0,0,-2,3,0,0,0
OG0000198,0,0,2,0,1,0,0,0,0,0,1,0,1,-1,0,0,-3,0,0,-2,0
OG0000199,0,0,0,0,2,-2,1,0,0,0,0,0,0,-1,0,0,-5,1,0,0,0
OG0000200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
OG0000203,1,-2,0,0,0,0,0,-1,1,2,0,0,-1,10,-1,1,-1,0,0,0,0
OG0000204,-3,2,-1,2,0,0,1,0,0,-1,0,-3,0,0,-2,1,-4,5,0,0,0
OG0000205,-2,0,-1,0,0,0,2,0,0,-3,0,0,0,-1,1,0,-4,1,0,-1,0
OG0000207,0,0,-5,0,0,0,0,0,0,0,0,1,0,-1,2,0,-6,3,0,0,0
OG0000208,1,0,0,2,0,0,-2,0,2,-1,-1,0,0,2,0,2,0,0,0,-2,0
OG0000209,0,-1,1,0,0,0,-2,0,0,1,0,0,0,0,0,0,0,0,-1,1,0
OG0000210,-1,1,0,-3,0,0,2,-1,0,-1,-2,0,0,0,-1,1,-2,1,0,0,0
OG0000211,-1,0,-2,7,-1,0,1,0,0,1,0,0,2,0,-1,2,0,0,0,-2,0
OG0000212,0,0,-1,0,0,0,5,0,0,0,0,0,0,0,-1,1,0,-1,0,-1,0
OG0000213,-2,0,0,1,2,0,-4,0,0,0,1,0,-1,1,0,0,-4,5,0,0,0
OG0000214,-3,0,0,0,1,0,0,-1,0,-2,0,0,0,0,2,0,-2,0,0,0,0
OG0000217,0,1,1,-1,0,1,0,0,0,-1,0,0,0,1,0,0,-2,1,0,0,0
OG0000219,0,1,0,1,0,0,2,0,0,-2,1,0,1,-2,0,0,-3,1,0,0,0
OG0000220,-1,1,-2,2,0,0,0,0,0,3,0,0,0,0,0,0,-3,0,0,-1,0
OG0000225,-1,1,0,1,3,0,1,0,1,-1,0,0,1,0,0,2,-1,0,0,-2,0
OG0000226,0,2,-3,0,-1,0,0,0,0,0,0,-1,0,0,0,2,0,0,1,-3,0
OG0000227,0,0,-4,4,9,-1,0,0,0,-1,-3,2,0,1,0,1,0,-1,1,-2,0
OG0000230,-1,0,-4,2,3,-1,3,0,0,-2,0,-1,0,-2,0,0,-4,3,0,0,0
OG0000231,0,1,0,-1,1,0,2,-1,0,0,0,0,0,1,0,1,0,0,0,-1,0
OG0000233,-4,4,-2,0,2,0,0,0,1,0,0,0,0,3,-1,2,-2,0,0,0,0
OG0000234,-2,2,0,0,4,0,0,0,2,0,0,0,-1,6,-1,0,1,-1,0,0,0
OG0000237,0,0,0,-1,0,0,6,-1,0,0,-1,1,0,-2,0,0,-4,33,-1,1,0
OG0000238,-2,1,1,0,0,0,0,0,0,-1,0,0,2,-2,-2,0,0,3,0,0,0
OG0000240,1,0,-1,0,1,0,2,-3,1,-1,1,0,0,0,0,0,0,0,1,-4,0
OG0000241,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5,-3,0,1,0
